order_id,origin_site_id,origin_name,origin_city,origin_state,origin_zip,customer_name,delivery_city,delivery_state,delivery_zip,delivery_address,order_date,delivery_due_date,total_usd,item_count,status
ORD-10645,MFG-07,Southwest Plant,Phoenix,AZ,85047,Global Supply,Nashville,TN,37216,9028 Main St,2026-02-14,2026-03-04,2824.66,17,shipped
ORD-10646,MFG-05,West Coast DC,Los Angeles,CA,90055,Metro Services,Dallas,TX,75284,1340 Warehouse Rd,2026-02-13,2026-03-02,18551.83,4,shipped
ORD-10647,MFG-01,Midwest Plant,Chicago,IL,60620,Prime Corp,Columbus,OH,43248,5144 Parkway,2026-02-24,2026-03-03,11331.21,22,delivered
ORD-10648,MFG-04,Southeast Plant,Atlanta,GA,30333,Global Inc,Chicago,IL,60687,4249 Warehouse Rd,2026-02-15,2026-03-03,13429.24,14,open
ORD-10649,MFG-03,Northeast Plant,Philadelphia,PA,19193,Elite Services,Seattle,WA,98168,6638 Warehouse Rd,2026-02-24,2026-03-02,15519.71,10,delivered
ORD-10650,MFG-05,West Coast DC,Los Angeles,CA,90021,Central Supply,Phoenix,AZ,85027,228 Oak Ave,2026-02-13,2026-02-27,24267.43,23,delivered
ORD-10651,MFG-03,Northeast Plant,Philadelphia,PA,19193,Global Corp,San Diego,CA,92165,8825 Oak Ave,2026-02-20,2026-02-27,3831.92,15,shipped
ORD-10652,MFG-03,Northeast Plant,Philadelphia,PA,19199,Apex Inc,Charlotte,NC,28272,7725 Main St,2026-02-23,2026-03-04,6179.35,19,shipped
ORD-10653,MFG-06,Great Lakes Plant,Detroit,MI,48211,First Inc,Houston,TX,77090,7075 Commerce Dr,2026-02-25,2026-03-04,14529.73,24,delivered
ORD-10654,MFG-08,Pacific Northwest DC,Seattle,WA,98161,Vertex Equipment,Seattle,WA,98175,9684 Highway 10,2026-02-24,2026-03-02,17900.11,8,delivered
ORD-10655,MFG-02,South Central DC,Dallas,TX,75244,First Co,Columbus,OH,43270,1916 Commerce Dr,2026-02-21,2026-03-02,17483.23,15,open
ORD-10656,MFG-08,Pacific Northwest DC,Seattle,WA,98154,Pioneer Corp,Charlotte,NC,28239,8318 Oak Ave,2026-02-21,2026-03-02,21358.33,20,delivered
ORD-10657,MFG-05,West Coast DC,Los Angeles,CA,90059,Premier Supply,Columbus,OH,43296,5903 Warehouse Rd,2026-02-16,2026-03-01,5299.13,20,delivered
ORD-10658,MFG-03,Northeast Plant,Philadelphia,PA,19132,Summit Inc,San Antonio,TX,78230,9925 Commerce Dr,2026-02-23,2026-02-27,7695.75,16,picked
ORD-10659,MFG-06,Great Lakes Plant,Detroit,MI,48243,Global Materials,Jacksonville,FL,32296,2599 Oak Ave,2026-02-25,2026-03-04,20199.37,2,shipped
ORD-10660,MFG-02,South Central DC,Dallas,TX,75281,Pacific Distribution,San Diego,CA,92172,4225 Industrial Blvd,2026-02-21,2026-03-03,19286.86,2,delivered
ORD-10661,MFG-02,South Central DC,Dallas,TX,75216,Global Co,Charlotte,NC,28268,1818 Main St,2026-02-15,2026-03-03,1192.94,18,confirmed
ORD-10662,MFG-06,Great Lakes Plant,Detroit,MI,48230,Pacific LLC,San Jose,CA,95166,8289 Commerce Dr,2026-02-15,2026-03-03,16230.26,5,shipped
ORD-10663,MFG-04,Southeast Plant,Atlanta,GA,30366,National Solutions,Columbus,OH,43210,4020 Warehouse Rd,2026-02-24,2026-03-03,7275.94,11,picked
ORD-10664,MFG-07,Southwest Plant,Phoenix,AZ,85056,Vertex Supply,San Diego,CA,92129,8678 Commerce Dr,2026-02-18,2026-03-03,20073.95,5,shipped
ORD-10665,MFG-06,Great Lakes Plant,Detroit,MI,48213,Metro Services,Charlotte,NC,28228,163 Highway 10,2026-02-25,2026-03-03,2256.74,3,shipped
ORD-10666,MFG-01,Midwest Plant,Chicago,IL,60660,Crown Group,Los Angeles,CA,90094,2474 Parkway,2026-02-25,2026-02-27,10569.74,10,delivered
ORD-10667,MFG-06,Great Lakes Plant,Detroit,MI,48254,Crown Components,New York,NY,10045,8648 Parkway,2026-02-16,2026-03-04,10187.86,23,delivered
ORD-10668,MFG-08,Pacific Northwest DC,Seattle,WA,98199,Pacific Distribution,Jacksonville,FL,32293,6628 Warehouse Rd,2026-02-20,2026-02-28,1068.71,3,shipped
ORD-10669,MFG-05,West Coast DC,Los Angeles,CA,90037,Crown Equipment,Chicago,IL,60675,9041 Industrial Blvd,2026-02-21,2026-03-02,4126.68,21,open
ORD-10670,MFG-04,Southeast Plant,Atlanta,GA,30348,Summit LLC,Columbus,OH,43274,1810 Highway 10,2026-02-22,2026-02-27,15730.69,9,shipped
ORD-10671,MFG-08,Pacific Northwest DC,Seattle,WA,98148,Crown Materials,Nashville,TN,37210,7425 Industrial Blvd,2026-02-18,2026-03-04,24726.65,24,delivered
ORD-10672,MFG-06,Great Lakes Plant,Detroit,MI,48248,Sterling Materials,San Jose,CA,95195,9385 Highway 10,2026-02-22,2026-02-27,18477.18,17,confirmed
ORD-10673,MFG-06,Great Lakes Plant,Detroit,MI,48268,Horizon Co,Houston,TX,77028,6975 Warehouse Rd,2026-02-14,2026-03-01,1695.51,3,delivered
ORD-10674,MFG-08,Pacific Northwest DC,Seattle,WA,98119,Vertex Supply,Jacksonville,FL,32296,8623 Commerce Dr,2026-02-25,2026-03-02,21819.57,13,delivered
ORD-10675,MFG-08,Pacific Northwest DC,Seattle,WA,98163,Sterling LLC,Philadelphia,PA,19128,8287 Oak Ave,2026-02-24,2026-03-01,24205.59,5,delivered
ORD-10676,MFG-04,Southeast Plant,Atlanta,GA,30368,Elite Equipment,Seattle,WA,98114,2570 Parkway,2026-02-15,2026-03-01,21330.1,20,confirmed
ORD-10677,MFG-01,Midwest Plant,Chicago,IL,60676,Pacific Supplies,Phoenix,AZ,85025,6087 Industrial Blvd,2026-02-20,2026-03-01,12225.25,10,delivered
ORD-10678,MFG-01,Midwest Plant,Chicago,IL,60649,Summit Services,San Jose,CA,95137,3000 Warehouse Rd,2026-02-24,2026-03-03,3189.85,1,shipped
ORD-10679,MFG-08,Pacific Northwest DC,Seattle,WA,98183,Pacific Corp,San Jose,CA,95182,7412 Industrial Blvd,2026-02-22,2026-03-03,20886.33,16,delivered
ORD-10680,MFG-08,Pacific Northwest DC,Seattle,WA,98167,Crown Inc,Charlotte,NC,28229,5329 Main St,2026-02-22,2026-03-03,5935.63,13,shipped
ORD-10681,MFG-08,Pacific Northwest DC,Seattle,WA,98145,Premier Co,Chicago,IL,60631,407 Parkway,2026-02-20,2026-03-02,16182.22,18,delivered
ORD-10682,MFG-01,Midwest Plant,Chicago,IL,60682,Acme Group,Denver,CO,80234,7797 Parkway,2026-02-13,2026-03-04,16507.62,4,delivered
ORD-10683,MFG-04,Southeast Plant,Atlanta,GA,30341,Acme Solutions,Nashville,TN,37266,1387 Warehouse Rd,2026-02-20,2026-03-02,14783.99,13,shipped
ORD-10684,MFG-07,Southwest Plant,Phoenix,AZ,85033,Metro Group,Columbus,OH,43213,8650 Industrial Blvd,2026-02-19,2026-03-01,2998.92,3,confirmed
ORD-10685,MFG-03,Northeast Plant,Philadelphia,PA,19133,Prime Corp,Dallas,TX,75221,2527 Industrial Blvd,2026-02-22,2026-03-04,4354.4,22,delivered
ORD-10686,MFG-01,Midwest Plant,Chicago,IL,60617,Global Inc,San Jose,CA,95159,1618 Industrial Blvd,2026-02-23,2026-02-27,6559.67,11,delivered
ORD-10687,MFG-04,Southeast Plant,Atlanta,GA,30340,Prime Supply,Detroit,MI,48285,3875 Commerce Dr,2026-02-25,2026-03-02,23741.52,13,shipped
ORD-10688,MFG-07,Southwest Plant,Phoenix,AZ,85018,Global Co,Seattle,WA,98113,6677 Highway 10,2026-02-13,2026-02-28,13918.77,9,delivered
ORD-10689,MFG-03,Northeast Plant,Philadelphia,PA,19148,Crown Corp,Nashville,TN,37262,7307 Main St,2026-02-25,2026-03-04,19604.61,7,confirmed
ORD-10690,MFG-04,Southeast Plant,Atlanta,GA,30378,Acme Inc,Columbus,OH,43281,7402 Main St,2026-02-24,2026-02-27,7337.85,20,delivered
ORD-10691,MFG-08,Pacific Northwest DC,Seattle,WA,98144,Metro Distribution,Detroit,MI,48242,6229 Industrial Blvd,2026-02-18,2026-03-04,21041.0,19,shipped
ORD-10692,MFG-02,South Central DC,Dallas,TX,75248,Prime Solutions,Chicago,IL,60660,2015 Warehouse Rd,2026-02-19,2026-02-27,5389.63,14,delivered
ORD-10693,MFG-05,West Coast DC,Los Angeles,CA,90067,Pacific Inc,Dallas,TX,75241,5270 Industrial Blvd,2026-02-24,2026-02-28,8312.16,20,delivered
ORD-10694,MFG-08,Pacific Northwest DC,Seattle,WA,98110,Premier Distribution,New York,NY,10096,2844 Commerce Dr,2026-02-24,2026-03-02,13522.57,13,delivered
ORD-10695,MFG-01,Midwest Plant,Chicago,IL,60695,Acme LLC,Charlotte,NC,28296,2023 Industrial Blvd,2026-02-22,2026-03-04,9045.45,20,picked
ORD-10696,MFG-08,Pacific Northwest DC,Seattle,WA,98157,Central LLC,San Antonio,TX,78266,154 Oak Ave,2026-02-13,2026-03-03,17061.78,9,delivered
ORD-10697,MFG-05,West Coast DC,Los Angeles,CA,90038,Central Services,San Diego,CA,92173,5948 Main St,2026-02-24,2026-02-28,17718.15,23,picked
ORD-10698,MFG-02,South Central DC,Dallas,TX,75245,Fusion Materials,Nashville,TN,37274,8094 Oak Ave,2026-02-17,2026-03-02,18509.55,22,delivered
ORD-10699,MFG-02,South Central DC,Dallas,TX,75285,Acme Distribution,Phoenix,AZ,85018,2088 Industrial Blvd,2026-02-18,2026-03-04,18263.14,17,shipped
ORD-10700,MFG-05,West Coast DC,Los Angeles,CA,90097,National LLC,Boston,MA,02168,33 Commerce Dr,2026-02-14,2026-03-02,10898.82,11,delivered
ORD-10701,MFG-08,Pacific Northwest DC,Seattle,WA,98173,Prime Inc,Jacksonville,FL,32276,713 Highway 10,2026-02-14,2026-02-28,22972.03,9,delivered
ORD-10702,MFG-07,Southwest Plant,Phoenix,AZ,85034,United Co,Austin,TX,78720,9369 Warehouse Rd,2026-02-18,2026-02-27,10681.93,23,open
ORD-10703,MFG-03,Northeast Plant,Philadelphia,PA,19152,Prime Group,San Jose,CA,95118,1585 Main St,2026-02-23,2026-03-01,14874.39,1,delivered
ORD-10704,MFG-04,Southeast Plant,Atlanta,GA,30323,Fusion Supplies,Seattle,WA,98140,5584 Warehouse Rd,2026-02-21,2026-02-27,19883.66,17,delivered
ORD-10705,MFG-02,South Central DC,Dallas,TX,75290,Premier Corp,Charlotte,NC,28284,2046 Main St,2026-02-14,2026-03-04,9528.27,2,delivered
ORD-10706,MFG-01,Midwest Plant,Chicago,IL,60666,Apex LLC,Los Angeles,CA,90048,7076 Main St,2026-02-14,2026-02-27,1447.25,18,delivered
ORD-10707,MFG-07,Southwest Plant,Phoenix,AZ,85039,Prime Inc,Detroit,MI,48294,174 Commerce Dr,2026-02-24,2026-03-01,22016.46,14,delivered
ORD-10708,MFG-08,Pacific Northwest DC,Seattle,WA,98176,Central Materials,Austin,TX,78785,3154 Main St,2026-02-13,2026-02-27,17875.49,20,delivered
ORD-10709,MFG-05,West Coast DC,Los Angeles,CA,90055,Vertex Distribution,Columbus,OH,43271,7285 Oak Ave,2026-02-16,2026-02-28,1653.21,2,shipped
ORD-10710,MFG-06,Great Lakes Plant,Detroit,MI,48249,Acme Distribution,Nashville,TN,37279,2386 Oak Ave,2026-02-20,2026-03-01,8671.07,20,shipped
ORD-10711,MFG-03,Northeast Plant,Philadelphia,PA,19117,Central LLC,San Diego,CA,92174,9167 Warehouse Rd,2026-02-23,2026-02-27,5005.87,12,picked
ORD-10712,MFG-06,Great Lakes Plant,Detroit,MI,48234,First Services,Seattle,WA,98198,7658 Parkway,2026-02-21,2026-03-03,14217.51,19,shipped
ORD-10713,MFG-06,Great Lakes Plant,Detroit,MI,48230,Fusion Co,Houston,TX,77068,692 Commerce Dr,2026-02-13,2026-02-28,5692.17,21,picked
ORD-10714,MFG-04,Southeast Plant,Atlanta,GA,30371,Crown LLC,Austin,TX,78758,3364 Commerce Dr,2026-02-13,2026-02-28,395.82,12,shipped
ORD-10715,MFG-03,Northeast Plant,Philadelphia,PA,19147,United Group,Charlotte,NC,28234,9596 Warehouse Rd,2026-02-14,2026-03-01,5098.2,1,shipped
ORD-10716,MFG-03,Northeast Plant,Philadelphia,PA,19153,Pacific Services,Boston,MA,02141,2926 Oak Ave,2026-02-17,2026-02-27,22779.63,9,open
ORD-10717,MFG-02,South Central DC,Dallas,TX,75253,Fusion Services,San Antonio,TX,78249,7475 Oak Ave,2026-02-22,2026-03-01,4408.29,22,delivered
ORD-10718,MFG-02,South Central DC,Dallas,TX,75225,United Inc,Phoenix,AZ,85026,3108 Oak Ave,2026-02-22,2026-03-02,9450.24,23,delivered
ORD-10719,MFG-04,Southeast Plant,Atlanta,GA,30378,Horizon Co,San Jose,CA,95129,5369 Oak Ave,2026-02-19,2026-02-27,21309.84,5,delivered
ORD-10720,MFG-02,South Central DC,Dallas,TX,75270,Prime Solutions,Detroit,MI,48218,2744 Parkway,2026-02-25,2026-03-01,12539.91,12,shipped
ORD-10721,MFG-08,Pacific Northwest DC,Seattle,WA,98173,United Services,Seattle,WA,98144,9523 Commerce Dr,2026-02-13,2026-03-02,5605.23,7,picked
ORD-10722,MFG-04,Southeast Plant,Atlanta,GA,30349,Premier Group,Columbus,OH,43258,9362 Oak Ave,2026-02-22,2026-03-04,13831.22,9,confirmed
ORD-10723,MFG-08,Pacific Northwest DC,Seattle,WA,98176,Vertex Services,Jacksonville,FL,32239,9568 Main St,2026-02-25,2026-03-01,8508.89,20,shipped
ORD-10724,MFG-06,Great Lakes Plant,Detroit,MI,48273,Premier Group,Austin,TX,78744,6265 Main St,2026-02-23,2026-02-28,6750.78,8,open
ORD-10725,MFG-02,South Central DC,Dallas,TX,75245,Prime Group,San Diego,CA,92122,1943 Main St,2026-02-13,2026-03-01,5127.62,18,picked
ORD-10726,MFG-05,West Coast DC,Los Angeles,CA,90097,Elite Services,Dallas,TX,75234,9897 Oak Ave,2026-02-19,2026-03-04,19286.39,1,shipped
ORD-10727,MFG-07,Southwest Plant,Phoenix,AZ,85084,Central Supply,New York,NY,10070,8400 Warehouse Rd,2026-02-16,2026-03-04,5805.33,13,delivered
ORD-10728,MFG-04,Southeast Plant,Atlanta,GA,30376,Central Services,Nashville,TN,37280,7680 Highway 10,2026-02-24,2026-03-03,19829.08,11,shipped
ORD-10729,MFG-07,Southwest Plant,Phoenix,AZ,85036,Acme Supply,Charlotte,NC,28267,9150 Main St,2026-02-16,2026-03-01,21862.69,19,shipped
ORD-10730,MFG-06,Great Lakes Plant,Detroit,MI,48253,Acme Parts,San Diego,CA,92163,6975 Highway 10,2026-02-22,2026-03-03,13509.46,23,shipped
ORD-10731,MFG-03,Northeast Plant,Philadelphia,PA,19129,Crown Services,Austin,TX,78782,9880 Parkway,2026-02-22,2026-03-02,5224.48,13,shipped
ORD-10732,MFG-04,Southeast Plant,Atlanta,GA,30370,Metro Inc,Houston,TX,77052,9331 Commerce Dr,2026-02-20,2026-03-02,4409.88,3,delivered
ORD-10733,MFG-08,Pacific Northwest DC,Seattle,WA,98113,Pioneer Inc,Philadelphia,PA,19135,1139 Commerce Dr,2026-02-17,2026-02-28,7383.97,8,delivered
ORD-10734,MFG-06,Great Lakes Plant,Detroit,MI,48276,Crown Services,New York,NY,10031,5354 Warehouse Rd,2026-02-22,2026-03-04,4052.33,13,confirmed
ORD-10735,MFG-08,Pacific Northwest DC,Seattle,WA,98118,Metro Components,Fort Worth,TX,76136,2129 Warehouse Rd,2026-02-20,2026-02-28,20474.72,14,delivered
ORD-10736,MFG-05,West Coast DC,Los Angeles,CA,90085,Fusion Co,San Antonio,TX,78274,7520 Industrial Blvd,2026-02-13,2026-02-28,11226.43,5,delivered
ORD-10737,MFG-06,Great Lakes Plant,Detroit,MI,48282,Elite Group,Seattle,WA,98168,7581 Parkway,2026-02-15,2026-02-27,16210.53,10,delivered
ORD-10738,MFG-07,Southwest Plant,Phoenix,AZ,85088,Atlas LLC,Philadelphia,PA,19163,4082 Oak Ave,2026-02-23,2026-03-04,9708.93,15,delivered
ORD-10739,MFG-07,Southwest Plant,Phoenix,AZ,85099,Central Supply,Los Angeles,CA,90040,2588 Industrial Blvd,2026-02-20,2026-03-04,22919.96,22,delivered
ORD-10740,MFG-07,Southwest Plant,Phoenix,AZ,85080,Central Distribution,Houston,TX,77057,1254 Warehouse Rd,2026-02-25,2026-02-27,10340.89,11,picked
ORD-10741,MFG-01,Midwest Plant,Chicago,IL,60669,Global Corp,New York,NY,10019,7568 Commerce Dr,2026-02-22,2026-03-01,10007.36,7,open
ORD-10742,MFG-06,Great Lakes Plant,Detroit,MI,48295,National Corp,Charlotte,NC,28272,7559 Main St,2026-02-18,2026-02-27,23757.96,23,confirmed
ORD-10743,MFG-03,Northeast Plant,Philadelphia,PA,19112,Acme Group,Detroit,MI,48222,2904 Industrial Blvd,2026-02-25,2026-02-27,9862.61,24,open
ORD-10744,MFG-03,Northeast Plant,Philadelphia,PA,19166,Sterling LLC,Jacksonville,FL,32232,3550 Highway 10,2026-02-25,2026-02-27,11135.14,7,open
ORD-10745,MFG-07,Southwest Plant,Phoenix,AZ,85098,Elite Co,San Jose,CA,95166,859 Parkway,2026-02-14,2026-02-27,19212.79,13,delivered
ORD-10746,MFG-04,Southeast Plant,Atlanta,GA,30321,Global Corp,New York,NY,10063,458 Main St,2026-02-17,2026-03-01,16773.39,22,picked
ORD-10747,MFG-03,Northeast Plant,Philadelphia,PA,19115,Crown Services,Columbus,OH,43275,1765 Warehouse Rd,2026-02-20,2026-02-28,15725.64,18,delivered
ORD-10748,MFG-07,Southwest Plant,Phoenix,AZ,85025,Apex Co,San Diego,CA,92137,1735 Industrial Blvd,2026-02-17,2026-02-28,10143.17,1,shipped
ORD-10749,MFG-08,Pacific Northwest DC,Seattle,WA,98138,First Supplies,Chicago,IL,60694,4563 Highway 10,2026-02-21,2026-03-02,1823.18,2,picked
ORD-10750,MFG-02,South Central DC,Dallas,TX,75278,Pacific Solutions,Nashville,TN,37231,4128 Main St,2026-02-20,2026-03-02,17453.44,21,delivered
ORD-10751,MFG-03,Northeast Plant,Philadelphia,PA,19191,Sterling Co,Austin,TX,78795,7900 Main St,2026-02-13,2026-03-01,22815.77,20,shipped
ORD-10752,MFG-01,Midwest Plant,Chicago,IL,60639,Elite Supply,New York,NY,10088,2033 Industrial Blvd,2026-02-23,2026-02-28,15551.19,8,open
ORD-10753,MFG-05,West Coast DC,Los Angeles,CA,90035,Prime Corp,Phoenix,AZ,85058,3349 Highway 10,2026-02-18,2026-02-27,15012.17,24,delivered
ORD-10754,MFG-05,West Coast DC,Los Angeles,CA,90050,Prime Co,Los Angeles,CA,90076,6798 Highway 10,2026-02-20,2026-03-03,5840.9,1,delivered
ORD-10755,MFG-04,Southeast Plant,Atlanta,GA,30379,Metro Supply,Los Angeles,CA,90095,4069 Warehouse Rd,2026-02-18,2026-03-03,21836.74,20,delivered
ORD-10756,MFG-01,Midwest Plant,Chicago,IL,60618,Crown Co,Seattle,WA,98118,3154 Main St,2026-02-16,2026-03-02,3270.19,7,picked
ORD-10757,MFG-04,Southeast Plant,Atlanta,GA,30374,First Group,Chicago,IL,60664,7653 Industrial Blvd,2026-02-17,2026-02-27,10686.82,8,delivered
ORD-10758,MFG-08,Pacific Northwest DC,Seattle,WA,98191,Vertex Distribution,San Antonio,TX,78244,7884 Main St,2026-02-21,2026-03-04,9536.28,13,shipped
ORD-10759,MFG-07,Southwest Plant,Phoenix,AZ,85029,Metro Group,Seattle,WA,98112,6250 Commerce Dr,2026-02-15,2026-03-04,14940.31,10,picked
ORD-10760,MFG-07,Southwest Plant,Phoenix,AZ,85069,Central Corp,San Jose,CA,95168,4641 Commerce Dr,2026-02-24,2026-03-02,8430.87,3,delivered
ORD-10761,MFG-04,Southeast Plant,Atlanta,GA,30310,Horizon Group,New York,NY,10074,6132 Commerce Dr,2026-02-23,2026-03-01,24266.74,13,shipped
ORD-10762,MFG-02,South Central DC,Dallas,TX,75262,Elite Distribution,Los Angeles,CA,90025,6305 Parkway,2026-02-17,2026-02-27,23933.86,14,delivered
ORD-10763,MFG-08,Pacific Northwest DC,Seattle,WA,98191,Elite Inc,Jacksonville,FL,32299,946 Highway 10,2026-02-23,2026-03-01,6282.78,24,shipped
ORD-10764,MFG-03,Northeast Plant,Philadelphia,PA,19143,Apex Services,Detroit,MI,48268,2415 Industrial Blvd,2026-02-16,2026-02-28,3050.76,1,confirmed
ORD-10765,MFG-02,South Central DC,Dallas,TX,75276,Apex Equipment,San Antonio,TX,78264,2717 Warehouse Rd,2026-02-19,2026-03-01,7660.16,23,delivered
ORD-10766,MFG-07,Southwest Plant,Phoenix,AZ,85021,Apex Group,Houston,TX,77091,9382 Warehouse Rd,2026-02-21,2026-03-03,6835.18,5,picked
ORD-10767,MFG-01,Midwest Plant,Chicago,IL,60631,Vertex Corp,Seattle,WA,98110,1588 Main St,2026-02-23,2026-03-03,10508.53,17,shipped
ORD-10768,MFG-03,Northeast Plant,Philadelphia,PA,19157,Metro Co,Philadelphia,PA,19127,3245 Commerce Dr,2026-02-25,2026-02-28,11348.92,4,delivered
ORD-10769,MFG-01,Midwest Plant,Chicago,IL,60633,Apex LLC,San Antonio,TX,78243,6698 Commerce Dr,2026-02-15,2026-03-02,4278.23,21,shipped
ORD-10770,MFG-05,West Coast DC,Los Angeles,CA,90018,National Inc,Austin,TX,78713,9596 Oak Ave,2026-02-24,2026-03-01,19049.26,22,open
ORD-10771,MFG-01,Midwest Plant,Chicago,IL,60622,Prime Supplies,San Antonio,TX,78276,119 Commerce Dr,2026-02-25,2026-03-02,23313.39,9,shipped
ORD-10772,MFG-06,Great Lakes Plant,Detroit,MI,48257,Prime LLC,Austin,TX,78750,3926 Industrial Blvd,2026-02-22,2026-03-03,15328.61,13,delivered
ORD-10773,MFG-01,Midwest Plant,Chicago,IL,60668,United Solutions,Fort Worth,TX,76127,421 Parkway,2026-02-25,2026-02-27,23783.89,9,delivered
ORD-10774,MFG-08,Pacific Northwest DC,Seattle,WA,98189,Acme Solutions,Seattle,WA,98175,6769 Highway 10,2026-02-13,2026-02-28,23945.05,21,delivered
ORD-10775,MFG-01,Midwest Plant,Chicago,IL,60651,Horizon LLC,Charlotte,NC,28239,9942 Commerce Dr,2026-02-14,2026-03-01,10783.72,12,delivered
ORD-10776,MFG-07,Southwest Plant,Phoenix,AZ,85047,First Distribution,Detroit,MI,48234,2346 Warehouse Rd,2026-02-25,2026-03-02,3327.35,2,delivered
ORD-10777,MFG-08,Pacific Northwest DC,Seattle,WA,98131,Premier LLC,Charlotte,NC,28224,7900 Highway 10,2026-02-18,2026-03-02,5409.27,8,delivered
ORD-10778,MFG-07,Southwest Plant,Phoenix,AZ,85013,Global Corp,Philadelphia,PA,19151,6284 Warehouse Rd,2026-02-18,2026-02-28,6552.07,24,shipped
ORD-10779,MFG-08,Pacific Northwest DC,Seattle,WA,98121,Apex Distribution,Austin,TX,78738,9437 Warehouse Rd,2026-02-14,2026-03-04,8679.16,21,delivered
ORD-10780,MFG-07,Southwest Plant,Phoenix,AZ,85039,Central LLC,San Diego,CA,92143,1896 Industrial Blvd,2026-02-15,2026-02-27,8604.91,3,delivered
ORD-10781,MFG-06,Great Lakes Plant,Detroit,MI,48226,Apex Services,Austin,TX,78758,9453 Highway 10,2026-02-20,2026-02-27,14812.99,2,picked
ORD-10782,MFG-06,Great Lakes Plant,Detroit,MI,48256,Prime Corp,Phoenix,AZ,85076,9857 Parkway,2026-02-15,2026-02-28,378.33,13,delivered
ORD-10783,MFG-05,West Coast DC,Los Angeles,CA,90038,Summit Equipment,Seattle,WA,98197,7468 Oak Ave,2026-02-19,2026-03-02,18714.44,5,delivered
ORD-10784,MFG-05,West Coast DC,Los Angeles,CA,90074,Summit Solutions,Houston,TX,77045,9404 Commerce Dr,2026-02-18,2026-03-02,7393.65,16,delivered
ORD-10785,MFG-03,Northeast Plant,Philadelphia,PA,19136,Metro Inc,San Diego,CA,92199,862 Warehouse Rd,2026-02-17,2026-03-03,18225.78,16,shipped
ORD-10786,MFG-07,Southwest Plant,Phoenix,AZ,85053,First Co,Columbus,OH,43296,7757 Industrial Blvd,2026-02-22,2026-03-03,1934.81,13,delivered
ORD-10787,MFG-07,Southwest Plant,Phoenix,AZ,85022,Atlas Corp,Phoenix,AZ,85051,9510 Warehouse Rd,2026-02-14,2026-03-03,7706.24,23,delivered
ORD-10788,MFG-08,Pacific Northwest DC,Seattle,WA,98199,Atlas LLC,Seattle,WA,98147,2373 Oak Ave,2026-02-17,2026-02-28,16333.26,24,shipped
ORD-10789,MFG-03,Northeast Plant,Philadelphia,PA,19158,Sterling Solutions,Columbus,OH,43296,2757 Main St,2026-02-21,2026-02-27,4613.88,16,open
ORD-10790,MFG-07,Southwest Plant,Phoenix,AZ,85029,Metro Services,Fort Worth,TX,76141,557 Main St,2026-02-22,2026-02-28,7671.84,16,delivered
ORD-10791,MFG-02,South Central DC,Dallas,TX,75269,Sterling Co,Fort Worth,TX,76145,7293 Industrial Blvd,2026-02-15,2026-02-27,2203.53,4,shipped
ORD-10792,MFG-01,Midwest Plant,Chicago,IL,60685,Vertex Group,Nashville,TN,37283,7857 Industrial Blvd,2026-02-15,2026-03-03,4650.25,19,shipped
ORD-10793,MFG-03,Northeast Plant,Philadelphia,PA,19122,Sterling Supply,Austin,TX,78718,8807 Oak Ave,2026-02-13,2026-03-01,13968.1,13,delivered
ORD-10794,MFG-02,South Central DC,Dallas,TX,75276,Fusion Corp,Nashville,TN,37278,2034 Warehouse Rd,2026-02-18,2026-03-03,22455.42,22,picked
ORD-10795,MFG-01,Midwest Plant,Chicago,IL,60681,Summit LLC,Charlotte,NC,28250,2016 Main St,2026-02-18,2026-02-27,4156.08,21,delivered
ORD-10796,MFG-02,South Central DC,Dallas,TX,75274,Sterling Group,San Jose,CA,95156,8920 Oak Ave,2026-02-13,2026-03-01,7619.91,8,delivered
ORD-10797,MFG-08,Pacific Northwest DC,Seattle,WA,98127,Global Inc,Nashville,TN,37272,5128 Parkway,2026-02-21,2026-03-04,13524.51,20,picked
ORD-10798,MFG-04,Southeast Plant,Atlanta,GA,30314,Elite Group,San Antonio,TX,78228,4911 Warehouse Rd,2026-02-18,2026-03-04,15113.29,5,picked
ORD-10799,MFG-03,Northeast Plant,Philadelphia,PA,19189,Premier Group,Columbus,OH,43219,9009 Industrial Blvd,2026-02-22,2026-02-28,22605.95,21,shipped
ORD-10800,MFG-07,Southwest Plant,Phoenix,AZ,85098,Elite Goods,Phoenix,AZ,85078,3339 Main St,2026-02-19,2026-03-02,17465.55,21,picked
ORD-10801,MFG-03,Northeast Plant,Philadelphia,PA,19163,Crown Services,Phoenix,AZ,85050,7105 Commerce Dr,2026-02-19,2026-02-27,6862.61,3,delivered
ORD-10802,MFG-02,South Central DC,Dallas,TX,75252,United Services,Chicago,IL,60656,5465 Warehouse Rd,2026-02-16,2026-02-28,6950.12,8,confirmed
ORD-10803,MFG-02,South Central DC,Dallas,TX,75225,First Distribution,Philadelphia,PA,19177,5023 Parkway,2026-02-24,2026-03-03,13294.66,4,delivered
ORD-10804,MFG-05,West Coast DC,Los Angeles,CA,90087,Crown Distribution,Houston,TX,77016,2798 Industrial Blvd,2026-02-22,2026-03-04,8727.55,6,delivered
ORD-10805,MFG-07,Southwest Plant,Phoenix,AZ,85071,Apex Goods,Nashville,TN,37226,4245 Main St,2026-02-25,2026-03-03,4013.96,23,confirmed
